id, phrase
3063 , NOW MORE THAN EVER
3064 , NOW PLAYING ON THE BIG SCREEN
3065 , NOW THAT'S WHAT I AM TALKING ABOUT
3066 , NOW YOU SEE IT NOW YOU DON'T
3067 , NOW YOU'RE TALKING
3068 , NUMBER ONE PRIORITY
3069 , NUMBER-ONE PRODUCER OF STONE FRUIT IN AMERICA
3070 , NURSED BACK TO HEALTH
3071 , NURSING A HANGOVER
3072 , NUTS AND BOLTS
3073 , NUTTY AS A FRUITCAKE
3074 , OBEY THE LAW
3075 , OFF AND RUNNING
3076 , OFF THE BEATEN PATH
3077 , OFF THE CHARTS
3078 , OFF THE CUFF
3079 , OFF THE HOOK
3080 , OFF THE MAP
3081 , OFF THE RACK
3082 , OFF TO A RUNNING START
3083 , OFF TO SEE THE WORLD
3084 , OFF YOUR ROCKER
3085 , OFF-COLOR JOKE
3086 , OFF-THE-CUFF
3087 , OFF-THE-RACK
3088 , OFFBEAT POP-CULTURE FUN
3089 , OFFER ENDS TOMORROW
3090 , OH BROTHER
3091 , OH HAPPY DAY!
3092 , OH MY ACHING BACK
3093 , OH MY GOSH
3094 , OH NO NOT AGAIN
3095 , OH PHOOEY
3096 , OK CLASS EVERYONE IN YOUR SEATS PLEASE
3097 , OKLAHOMA!
3098 , OLD AND WISER
3099 , OLD FAVORITES WITH A TWIST
3100 , OLD GLORY
3101 , OLD-FASHIONED CHARM
3102 , OLD-FASHIONED KNOW-HOW
3103 , OLD-WORLD CHARM
3104 , OLD-WORLD COLONIAL CHARM
3105 , OLD-WORLD PARIS
3106 , OLLY OLLY OXEN FREE
3107 , ON A BUDGET
3108 , ON A CASE-BY-CASE BASIS
3109 , ON A DAILY BASIS
3110 , ON A LARK
3111 , ON A NEED-TO-KNOW BASIS
3112 , ON A QUEST
3113 , ON A ROLL
3114 , ON A TIGHT BUDGET
3115 , ON A WHIM
3116 , ON A WING AND A PRAYER
3117 , ON CLOUD NINE
3118 , ON GOOD TERMS
3119 , ON MY HONEYMOON
3120 , ON MY LUNCH BREAK
3121 , ON MY WAY
3122 , ON OUR BEHALF
3123 , ON PINS AND NEEDLES
3124 , ON SALE NOW!
3125 , ON SHORT NOTICE
3126 , ON THE CUTTING EDGE OF TRENDS
3127 , ON THE DAY YOU WERE BORN
3128 , ON THE DOUBLE
3129 , ON THE EDGE OF EXTINCTION
3130 , ON THE EDGE OF MY SEAT
3131 , ON THE FARM
3132 , ON THE FAST TRACK
3133 , ON THE FLY
3134 , ON THE GO
3135 , ON THE GO!
3136 , ON THE GOAL LINE
3137 , ON THE HORIZON
3138 , ON THE HORNS OF DILEMMA
3139 , ON THE MARK
3140 , ON THE MOVE
3141 , ON THE PHONE
3142 , ON THE REBOUND
3143 , ON THE RIGHT PATH
3144 , ON THE ROAD TO RECOVERY
3145 , ON THE ROAD TO SUCCESS
3146 , ON THE ROCKS
3147 , ON THE ROPES
3148 , ON THE SAME PAGE
3149 , ON THE SURFACE
3150 , ON THE TAIL END OF
3151 , ON THE WARPATH
3152 , ON TOP OF THE WORLD
3153 , ON WHAT GROUNDS?
3154 , ON YOUR MARK GET SET GO!
3155 , ON YOUR OWN
3156 , ON-THE-ROAD FITNESS APPS
3157 , ONCE BITTEN TWICE SHY
3158 , ONCE IN A BLUE MOON
3159 , ONCE IN AWHILE
3160 , ONCE MORE WITH FEELING
3161 , ONCE OVER LIGHTLY
3162 , ONCE-IN- A-LIFETIME
3163 , ONE AND THE SAME
3164 , ONE BY ONE
3165 , ONE FOR THE BOOKS
3166 , ONE FOR THE MONEY TWO FOR THE SHOW
3167 , ONE FROM THE HEART
3168 , ONE GOOD TURN DESERVES ANOTHER
3169 , ONE IN A MILLION
3170 , ONE NIGHT ONLY
3171 , ONE OCTAVE HIGHER
3172 , ONE OF A KIND
3173 , ONE OF THE GREENEST STATES IN THE NATION
3174 , ONE OF THE MOST-VISITED CITIES IN THE WORLD
3175 , ONE OF THE OLDEST TRICKS IN THE BOOK
3176 , ONE OF THE OLDEST UNINHABITED CITIES
3177 , ONE OF THE SMARTEST PEOPLE I KNOW
3178 , ONE OF THE TOP FASHION CITIES IN THE WORLD
3179 , ONE PICTURE IS WORTH A THOUSAND WORDS
3180 , ONE POTATO TWO POTATO FOUR
3181 , ONE POTATO TWO POTATO THREE POTATO FOUR
3182 , ONE SIZE FITS ALL
3183 , ONE THING AFTER ANOTHER
3184 , ONE THING AT A TIME
3185 , ONE THING LEADS TO ANOTHER
3186 , ONE TWO THREE ABC
3187 , ONE-DAY SHIPPING
3188 , ONE-HORSE TOWN
3189 , ONE-HUNDRED SENATORS COMPRISE THE SENATE
3190 , ONE-NIGHT STAY
3191 , ONE-OF-A KIND EXPERIENCE
3192 , ONE-OF-A-KIND EXPERIENCE
3193 , ONE-OF-A-KIND EXPIRIENCE
3194 , ONE-STOP SHOPPING
3195 , ONE-TRICK PONY
3196 , ONE-TRICK-PONY
3197 , ONLINE EXCLUSIVE
3198 , ONLY THE STRONG SURVIVE
3199 , ONLY TIME WILL TELL
3200 , ONWARD AND UPWARD
3201 , OODLES OF FUN
3202 , OOPS! I MADE A MISTAKE
3203 , OPEN ALL NIGHT
3204 , OPEN CASTING CALL
3205 , OPEN FOR BUSINESS
3206 , OPEN FOR LUNCH AND DINNER
3207 , OPEN HERE
3208 , OPEN LATE
3209 , OPEN SESAME
3210 , OPEN SESAME!
3211 , OPEN TO THE PUBLIC
3212 , OPEN WIDE
3213 , OPENING A CAN OF WORMS
3214 , OPENING PANDORA'S BOX
3215 , OPERATORS ARE STANDING BY
3216 , OPPOSITES ATTRACT
3217 , OPTIMAL WELLNESS
3218 , OPTIMISTIC & ENCOURAGING
3219 , ORDER BY FAX
3220 , ORDER IN THE COURT
3221 , ORDER NOW
3222 , ORDER ONLINE
3223 , ORGANIZED AND DETAIL-ORIENTED
3224 , ORGANIZED AND DETAILED ORIENTED
3225 , ORIGINAL THIRTEEN COLONIES
3226 , OSCAR BUZZ
3227 , OTHER PEOPLE'S MONEY IS NO OBJECT
3228 , OTHER THINGS BEING EQUAL
3229 , OUR DOOR IS ALWAYS OPEN
3230 , OUR FIRST VOYAGE
3231 , OUR FRIENDS WILL BE SO JEALOUS
3232 , OUR NEIGHBORS TO THE NORTH
3233 , OUT AND ABOUT
3234 , OUT IN FULL FORCE
3235 , OUT IN LEFT FIELD
3236 , OUT LIKE A LIGHT
3237 , OUT OF BOUNDS
3238 , OUT OF FAVOR
3239 , OUT OF FOCUS
3240 , OUT OF GAS
3241 , OUT OF HARMS WAY
3242 , OUT OF LUCK
3243 , OUT OF MY LEAGUE
3244 , OUT OF ORDER
3245 , OUT OF POCKET
3246 , OUT OF SIGHT
3247 , OUT OF SIGHT OUT OF MIND
3248 , OUT OF THE BLUE
3249 , OUT OF THE CLEAR BLUE SKY
3250 , OUT OF THE LOOP
3251 , OUT OF THIN AIR
3252 , OUT ON A LIMB
3253 , OUT ON THE DANCE FLOOR
3254 , OUT ON THE PATIO
3255 , OUT WITH THE OLD AND IN WITH THE NEW
3256 , OUT WITH THE OLD IN WITH THE NEW
3257 , OUT-OF-BOUNDS
3258 , OUTFOX THE COMPETITION
3259 , OUTFOXED AGAIN
3260 , OUTLAW COUNTRY
3261 , OUTPOURING OF SUPPORT
3262 , OUTPOUTRING OF SUPPORT
3263 , OUTSIDE THE BOX
3264 , OVER A BARREL
3265 , OVER AND OUT
3266 , OVER MY DEAD BODY
3267 , OVER MY HEAD
3268 , OVER NINE MILES OF VATICAN MUSEUM
3269 , OVER THE MOON
3270 , OVER THE TOP
3271 , OVERDOING IT
3272 , OVERNIGHT SENSATION
3273 , OVERNIGHT SUCCESS
3274 , OVERPROTECTIVE & LOVING
3275 , OWN UP TO IT
3276 , PACK YOUR BAGS
3277 , PACK YOUR SWIMSUIT
3278 , PACK YOUR WALKING SHOES
3279 , PACKED AND READY TO GO
3280 , PACKED IN DRY ICE
3281 , PACKED TO THE GILLS
3282 , PAID IN FULL
3283 , PAINSTAKINGLY RESTORED
3284 , PAINT BY NUMBERS
3285 , PAINTED INTO A CORNER
3286 , PAINTING THE TOWN RED
3287 , PAMPER YOURSELF
3288 , PAPER OR PLASTIC?
3289 , PAPER TIGER
3290 , PAR FOR THE COURSE
3291 , PARDON MY FRENCH
3292 , PARDON OUR MESS
3293 , PARDON THE INTERRUPTION
3294 , PARDON THE INTRUSION
3295 , PARDON THE PUN
3296 , PARDON TRANSLATED MEANS EXCUSE ME
3297 , PARENTAL GUIDANCE SUGGESTED
3298 , PARKING IN REAR
3299 , PART OF THE BARGAIN
3300 , PARTING OF THE WAYS
3301 , PARTNER IN CRIME
3302 , PARTY ON!
3303 , PARTY TIME
3304 , PARTY TIME!
3305 , PASS THE GRAVY PLEASE
3306 , PASSED WITH FLYING COLORS
3307 , PASSED WITH FLYING COLRS
3308 , PASSING THE BUCK
3309 , PASSING WITH FLYING COLORS
3310 , PASSPORT TO SAVINGS
3311 , PASSWORDS ARE CASE-SENSITIVE
3312 , PAST MY BEDTIME
3313 , PATENT PENDING
3314 , PATIENCE IS A VIRTUE
3315 , PATIENT & FORGIVING
3316 , PAVE THE WAY
3317 , PAVING THE WAY
3318 , PAY AS YOU GO
3319 , PAY ATTENTION
3320 , PAY CLOSE ATTENTION
3321 , PAY HOMAGE TO
3322 , PAY IT FORWARD
3323 , PAY THE PIPER
3324 , PAY TO PLAY
3325 , PAY TO THE ORDER OF
3326 , PAY UP!
3327 , PAY-TO-PLAY
3328 , PAYING DUES
3329 , PAYING HOMAGE
3330 , PAYING WITH SHEKELS
3331 , PAYING YOUR DUES
3332 , PEACE AND QUIET
3333 , PEACE OF MIND
3334 , PEACE ON EARTH
3335 , PEARL OF THE SOUTH
3336 , PENCIL IT IN
3337 , PENINSULA
3338 , PENNSYLVANIA DUTCH COUNTRY
3339 , PENNY FOR ONE'S THOUGHTS
3340 , PENNY FOR ONES THOUGHTS
3341 , PERCEPTION IS REALITY
3342 , PEREGRINE FALCON IS THE FASTEST ANIMAL
3343 , PERFECT FOR A WEDDING
3344 , PERFECT FOR ANY WEATHER
3345 , PERFECT FOR GOING PLACES
3346 , PERFECT GETAWAY FOR OUTDOOR ENTHUSIASTS
3347 , PERFECT SURFING CONDITIONS
3348 , PERFECTLY BALANCED
3349 , PERFECTLY DRESSED
3350 , PERISH THE THOUGHT
3351 , PERKS OF THE JOB
3352 , PERMANENT FIXTURE
3353 , PERMISSION GRANTED
3354 , PERSONAL BEST
3355 , PERSONALIZED SPA TREATMENTS
3356 , PET-FRIENDLY
3357 , PHYSICALLY FIT
3358 , PICK A CARD ANY CARD
3359 , PICK A NUMBER BETWEEN ONE AND TEN
3360 , PICK AND CHOOSE
3361 , PICK UP THE PACE
3362 , PICK UP THE PHONE
3363 , PICK UP THE PIECES
3364 , PICKING UP SPEED
3365 , PICTURE PERFECT
3366 , PICTURE-PERFECT
3367 , PIE IN THE SKY
3368 , PIECE OF CAKE
3369 , PILLAR OF STRENGTH
3370 , PILLOW TALK
3371 , PINCH ME I MUST BE DREAMING
3372 , PINCH ME I THINK IM DREAMING
3373 , PINE TREE STATE
3374 , PIPE DREAM
3375 , PIPING HOT
3376 , PIZZA! PIZZA!
3377 , PLACE YOUR BETS
3378 , PLACE YOUR BETS!
3379 , PLACE YOUR ORDER TODAY
3380 , PLACED UNDER LOCK AND KEY
3381 , PLACES PLEASE EVERYONE
3382 , PLAIN AS DAY
3383 , PLAN FOR SUCCESS
3384 , PLANS ARE SHAPING UP
3385 , PLATYPUS EXHIBIT
3386 , PLAY A GAME
3387 , PLAY A SIGNIFICANT ROLE
3388 , PLAY ANYTIME ANYWHERE
3389 , PLAY BALL
3390 , PLAY BALL!
3391 , PLAY FOR KEEPS
3392 , PLAY IT BY EAR
3393 , PLAY IT COOL
3394 , PLAY IT SAFE
3395 , PLAY NICELY
3396 , PLAY THE FOOL
3397 , PLAY-BY-PLAY
3398 , PLAYER'S PARADISE
3399 , PLAYFUL & KIND
3400 , PLAYING A HUNCH
3401 , PLAYING DEVILS ADVOCATE
3402 , PLAYING HARDBALL
3403 , PLAYING IN THEATERS EVERYWHERE
3404 , PLAYING IT COOL
3405 , PLAYING IT SAFE
3406 , PLAYING THE FIELD
3407 , PLEASANT DREAMS
3408 , PLEASANTLY SURPRISED
3409 , PLEASE & THANK YOU
3410 , PLEASE ARRIVE EARLY
3411 , PLEASE BE ON TIME
3412 , PLEASE BE SEATED
3413 , PLEASE BEAR WITH ME
3414 , PLEASE COME IN
3415 , PLEASE COME IN WE'RE OPEN
3416 , PLEASE CURB YOUR DOG
3417 , PLEASE DISREGARD MY PREVIOUS EMAIL
3418 , PLEASE DON'T FEED THE ANIMALS
3419 , PLEASE DON'T TOUCH WET PAINT
3420 , PLEASE FASTEN YOUR SEAT BELTS
3421 , PLEASE FASTEN YOUR SEATBELTS
3422 , PLEASE FEEL FREE TO JOIN US
3423 , PLEASE HANG UP AND TRY AGAIN
3424 , PLEASE HAVE A SEAT
3425 , PLEASE HELP
3426 , PLEASE HOLD YOUR APPLAUSE UNTIL THE FINISH
3427 , PLEASE PASS THE PEPPER
3428 , PLEASE PASS THE SALT
3429 , PLEASE RECYCLE THIS BAG
3430 , PLEASE REPEAT AFTER ME
3431 , PLEASE SIGN AND DATE
3432 , PLEASE SIGN OUR GUESTBOOK
3433 , PLEASE STAND BY
3434 , PLEASE TAKE YOUR SEAT
3435 , PLEASE VISIT OUR WEBSITE
3436 , PLEASED AS PUNCH
3437 , PLEASED TO MEET YOU
3438 , PLEASINGLY PLUMP
3439 , PLUCKED FROM OBSCURITY
3440 , PLUMB TUCKERED OUT
3441 , PLUNK DOWN THE CASH
3442 , POETRY IN MOTION
3443 , POINT COUNTERPOINT
3444 , POINT OF NO RETURN
3445 , POINT OF PURCHASE
3446 , POKER FACE
3447 , POKING FUN
3448 , POLAR OPPOSITE
3449 , POLITICS AS USUAL
3450 , POLITICS MAKES STRANGE BEDFELLOWS
3451 , POP THE TRUNK
3452 , POP-CULTURE LEADER
3453 , POPPING THE QUESTION
3454 , POSITIVELY NO VISITORS
3455 , POSTPONED UNTIL FURTHER NOTICE
3456 , POUR IT ON
3457 , POUR OVER ICE
3458 , POWERS THROUGH TOUGH GREASE
3459 , POWERS THROUGH TOUGH GREASE!
3460 , PRACTICE MAKES PERFECT
3461 , PRE-GAME SHOWS
3462 , PREACHING TO THE CHOIR
3463 , PREPACKED PARACHUTE
3464 , PREPARED-TO-ORDER
3465 , PREPPY STYLE
3466 , PRESENT COMPANY EXCLUDED
3467 , PRESTO
3468 , PRETTY AS A PEACOCK
3469 , PRETTY AS A PICTURE
3470 , PREVIOUS EXPERIENCE
3471 , PREVIOUS EXPERIENCE?
3472 , PRIDE & JOY
3473 , PRIDE OF OWNERSHIP
3474 , PRIME WHALE-WATCHING SITES
3475 , PRIMPED & PAMPERED
3476 , PRIMPED AND PAMPERED
3477 , PRIVATE KEEP OUT
3478 , PRIVATE NO ADMITTANCE
3479 , PRIVATE PARKING
3480 , PROBLEM SOLVED
3481 , PROHIBITED BY LAW
3482 , PROMISE YOU WONT TELL A SOUL
3483 , PROMPT COURTEOUS SERVICE
3484 , PROOF POSITIVE
3485 , PROPERLY EQUIPPED
3486 , PROPERTY OF THE PEOPLE
3487 , PROUD AS A PEACOCK
3488 , PROUD TO PARTNER WITH
3489 , PROVE IT
3490 , PROVINCIAL CAPITAL OF ONTARIO
3491 , PUCKER UP
3492 , PULL THE WOOL OVER YOUR EYES
3493 , PUMPING IRON
3494 , PUMPKIN FARM
3495 , PUNCH DRUNK
3496 , PUNCH-DRUNK
3497 , PUPPIES FOR SALE
3498 , PUPPY LOVE
3499 , PURE COINCIDENCE
3500 , PURE FUN
3501 , PURE HOGWASH
3502 , PURSUIT OF HAPPINESS
3503 , PUSHING THE ENVELOPE
3504 , PUSHING THE LIMITS
3505 , PUT A SPRING IN YOUR STEP
3506 , PUT IT ON MY TAB
3507 , PUT IT ON THE BACK BURNER
3508 , PUT ON A PEDESTAL
3509 , PUT ON YOUR BIG BOY PANTS
3510 , PUT ON YOUR BIG-BOY PANTS
3511 , PUT ON YOUR GAME FACE
3512 , PUT ON YOUR THINKING CAP
3513 , PUT ONE FOOT IN FRONT OF THE OTHER
3514 , PUT OUT THE WELCOME MAT
3515 , PUT PEN TO PAPER
3516 , PUT THE CART BEFORE THE HORSE
3517 , PUT TWO AND TWO TOGETHER
3518 , PUT UP A GOOD FIGHT
3519 , PUT UP YOUR DUKES
3520 , PUT YOUR BEST FACE FORWARD
3521 , PUT YOUR BEST FOOT FORWARD
3522 , PUT YOUR MONE? WHERE YOUR MOUTH IS
3523 , PUT YOURSELF IN MY PLACE
3524 , PUT YOURSELF OUT THERE
3525 , QUALITY NOT QUANTITIY
3526 , QUALITY NOT QUANTITY
3527 , QUALITY TIME
3528 , QUANTUM LEAP
3529 , QUENCH YOUR THIRST
3530 , QUICK AND EASY
3531 , QUICK AS A FLASH
3532 , QUICK ON THE DRAW
3533 , QUICK RECOVERY
3534 , QUIET AS A MOUSE
3535 , QUIET DOWN
3536 , QUIET ON THE SET PLEASE!
3537 , QUIET ON THE SET!
3538 , QUIET PLEASE GENIUS AT WORK
3539 , QUIRK OF FATE
3540 , QUIT WHILE YOU ARE AHEAD
3541 , QUITE A COMPLIMENT
3542 , QUITE A JOLT
3543 , QUITE AN EVENT
3544 , QUITE DOWN
3545 , QUITTING TIME
3546 , RACE AGAINST THE CLOCK
3547 , RACE TO THE FINISH
3548 , RAID THE FRIDGE
3549 , RAIN ON YOUR PARADE
3550 , RAINING CATS & DOGS
3551 , RAISE YOUR GLASS TO SAY CHEERS
3552 , RAKE OVER THE COALS
3553 , RAKING IN THE DOUGH
3554 , RANDOM ACTS OF KINDNESS
3555 , RANTING AND RAVING
3556 , RAW COURAGE
3557 , RAY OF HOPE
3558 , REACH FOR THE STARS
3559 , REACHING ACROSS THE AISLE
3560 , REACHING CRITICAL MASS
3561 , READ A BOOK
3562 , READ BETWEEN THE LINES
3563 , READ IT AND WEEP
3564 , READ ME A STORY
3565 , READ MY LIPS
3566 , READY AND WILLING
3567 , READY FOR A NEW ADVENTURE
3568 , READY FOR MY CLOSE-UP
3569 , READY SET GO
3570 , READY SET GO!
3571 , READY TO HIT THE HAY
3572 , READY TO WEAR
3573 , READY WHEN YOU ARE
3574 , READY WILLING AND ABLE
3575 , READY-TO-WEAR
3576 , REAL CHEMISTRY
3577 , REAP THE BENEFITS
3578 , REARS ITS UGLY HEAD
3579 , REBIRTH OF CULTURE
3580 , RECENT HISTORY SHOWS
3581 , RECHARGING THE SENSES
3582 , RED & GREEN DECORATIONS
3583 , RED AS A BEET
3584 , RED IS A COLOR OF GOOD LUCK
3585 , RED IS THE COLOR OF GOOD LUCK
3586 , RED OR GREEN SAUCE?
3587 , RED-LETTER DAY
3588 , REDUCE HEAT AND STIR GENTLY
3589 , REDUCE REUSE RECYCLE
3590 , REEL IT IN
3591 , REFRESH MY MEMORY
3592 , REFRIGERATE AFTER OPENING
3593 , REFRIGERATION REQUIRED
3594 , REGULAR OR DECAF?
3595 , REINVENT THE CLASSICS
3596 , REINVENTING THE WHEEL
3597 , RELAX & RENEW
3598 , RELAX AND ENJOY YOUR TRIP!
3599 , RELAX AND ENJOY!
3600 , RELAX AND RECHARGE
3601 , RELAX AND UNWIND
3602 , RELENTLESS IN OUR SEARCH
3603 , RELISH THE MOMENT
3604 , REMEMBER THE ALAMO
3605 , REMEMBER TO FOLLOW THROUGH
3606 , REMEMBER WHEN
3607 , REMIND ME LATER
3608 , REMOVES DIRT GREASE & GRIME
3609 , RENDEZVOUS WITH DESTINY
3610 , RENEW YOUR MEMBERSHIP
3611 , REPEAT AFTER ME
3612 , REPEAT MY COMMAND
3613 , REPHRASE THE QUESTION
3614 , REPORTING FOR DUTY SIR
3615 , RESERVATIONS REQUIRED
3616 , RESIST THE TEMPTATION
3617 , REST AND RECREATION
3618 , RETRACE YOUR STEPS
3619 , RETRO GLAMOUR
3620 , REVVING UP
3621 , REWRITING HISTORY
3622 , RICH CULTURAL HERITAGE
3623 , RICH LONG HISTORY
3624 , RIDE 'EM COWBOY!
3625 , RIDE 'EM COWGIRL
3626 , RIDE THE WAVE
3627 , RIDE ÂEM COWBOY !
3628 , RIDE ÂEM COWGIRL
3629 , RIDE ÂEM COWGIRL!
3630 , RIDE'EM COWBOY!
3631 , RIDING IN COMFORT
3632 , RIDING OUT THE STORM
3633 , RIGHT AND WRONG
3634 , RIGHT AT YOUR FINGERTIPS
3635 , RIGHT BEFORE MY VERY EYES
3636 , RIGHT DOWN TO THE WIRE
3637 , RIGHT HANDED LIFTED HANDED
3638 , RIGHT IN YOUR OWN BACKYARD
3639 , RIGHT OFF THE BAT
3640 , RIGHT OFF THE BAT!
3641 , RIGHT ON CUE
3642 , RIGHT ON THE MONEY
3643 , RIGHT ON TIME
3644 , RIGHT ON TRACK
3645 , RIGHT OVER THE PLATE
3646 , RIGHT THIS WAY
3647 , RIGHT UP YOUR ALLEY
3648 , RIGHT-HANDED & LEFT-HANDED
3649 , RIGHT-HANDED & LIFTED-HANDED
3650 , RIO DE JANEIRO MEANS RIVER OF JANUARY
3651 , RISING TO THE OCCASION
3652 , RIVER CITY
3653 , RIVERBOAT
3654 , ROAD TO STARDOM
3655 , ROBBING PETER TO PAY PAUL
3656 , ROCK SOLID
3657 , ROCK SOLID VIEWS
3658 , ROCKET TO STARDOM
3659 , ROGER OVER AND OUT
3660 , ROLL CAMERA ACTION!
3661 , ROLL CREDITS
3662 , ROLL UP ON THE THROTTLE
3663 , ROLL UP THE THROTTLE
3664 , ROLL WITH THE TIDE
3665 , ROLLING OUT THE RED CARPET
3666 , ROLLING THE DICE
3667 , ROLLING WITH THE PUNCHES
3668 , ROMANTIC SPARKS
3669 , ROOTING FOR THE UNDERDOG
3670 , ROSES ARE RED VIOLETS ARE BLUE
3671 , ROUGH AND TUMBLE
3672 , ROUGH AROUND THE EDGES
3673 , ROUGH GUESS
3674 , ROUGH PATCH
3675 , ROUGHING IT
3676 , ROUND ROBIN
3677 , ROUND-THE-CLOCK
3678 , ROYAL BLOOD
3679 , RUBBER BABY BUGGY BUMPERS
3680 , RUBBING ELBOWS
3681 , RUFFLE A FEW FEATHERS
3682 , RUGGED AND DEPENDABLE
3683 , RUGGEDLY HANDSOME
3684 , RUN A MARATHON
3685 , RUN A TIGHT SHIP
3686 , RUN FOR COVER
3687 , RUN MORE EFFICIENTLY
3688 , RUN-OF-THE-MILL
3689 , RUN-OF-THE-MILL JOB
3690 , RUNNING ON EMPTY
3691 , RUNNING OUT THE CLOCK
3692 , RUNNING SMOOTHLY
3693 , RUNS BATTED IN
3694 , RUSH OF ADRENALINE
3695 , SADDLE UP
3696 , SAFE AND SOUND
3697 , SAILFISH SWIM UP TO SEVENTY MILES PER HOUR
3698 , SAME OLD SAME OLD
3699 , SAME TIME SAME PLACE
3700 , SATISFACTION GUARANTEED
3701 , SATURDAY & SUNDAY
3702 , SAVE LIVES DO NOT TEXT AND DRIVE
3703 , SAVE MONEY NOW
3704 , SAVE ROOM FOR DESSERT
3705 , SAVE ROOM FOR DESSERT!
3706 , SAVE THE DATE
3707 , SAVE THE DATE!
3708 , SAVE THE WHALES
3709 , SAVE YOUR WORK
3710 , SAVED BY THE BELL
3711 , SAVING FACE
3712 , SAVING GRACE
3713 , SAVING THE BEST FOR LAST
3714 , SAVING THE DAY
3715 , SAY GOODBYE TO YOUR WORRIES
3716 , SAY HELLO FOR ME
3717 , SAY HELLO TO EVERYONE FOR ME
3718 , SAY IT WITH A SMILE
3719 , SAY NO MORE
3720 , SAY PLEASE AND THANK YOU
3721 , SAY THE MAGIC WORD
3722 , SAY THE MAGIC WORDS
3723 , SAY THE SECRET WORD
3724 , SAY YOU'RE SORRY
3725 , SCARED OF YOUR OWN SHADOW
3726 , SCARED OUT OF MY WITS
3727 , SCATTERED TO THE WINDS
3728 , SCATTERING STRAW ON A BARN FLOOR
3729 , SCENIC BEAUTY
3730 , SCHOOL OF HARD KNOCKS
3731 , SCHOOL OF THOUGHT
3732 , SCHOOL SPIRIT
3733 , SCIENCE FICTION
3734 , SCOOBY-DOO WHERE ARE YOU?
3735 , SCORE ONE FOR THE GOOD GUYS
3736 , SCOTTISH TWIST
3737 , SCOURING THE COUNTRYSIDE
3738 , SEABIRD COLONIES
3739 , SEALED WITH A KISS
3740 , SEASON TO TASTE
3741 , SEASON'S GREETINGS
3742 , SEATING IS LIMITED
3743 , SECOND CHILDHOOD
3744 , SECOND CITY
3745 , SECOND EFFORT
3746 , SECOND HONEYMOON
3747 , SECOND NATURE
3748 , SECOND TO NONE
3749 , SECOND-GUESS
3750 , SECOND-LARGEST OIL REFINER IN THE WORLD
3751 , SECRET HIDEAWAY
3752 , SEE AND BE SEEN
3753 , SEE REVERSE SIDE FOR DETAILS
3754 , SEE THE DIFFERENCE FOR YOURSELF
3755 , SEE THE WORLD
3756 , SEE YOU NEXT YEAR!
3757 , SEE YOU SOON
3758 , SEE YOU TOMORROW
3759 , SEEING A MUSICAL
3760 , SEEING IS BELIEVING
3761 , SEEMS LIKE OLD TIMES
3762 , SEIZE THE DAY
3763 , SEIZE THE OPPORTUNITY
3764 , SELECTIVE HEARING
3765 , SELLING LIKE HOTCAKES
3766 , SEND NO MONEY NOW
3767 , SENSE OF ADVENTURE
3768 , SENSE OF EQUILIBRIUM
3769 , SENSE OF STYLE
3770 , SERVE COLD
3771 , SERVED COLD
3772 , SERVICE WITH A SMILE
3773 , SERVING WITH PRIDE
3774 , SET THE RECORD STRAIGHT
3775 , SET THE WHEELS IN MOTION
3776 , SET THE WORLD ON FIRE
3777 , SETTING A HIGH STANDARD
3778 , SETTING THE STAGE
3779 , SHABBY CHIC
3780 , SHAKE IT UP
3781 , SHAKE RATTLE & ROLL
3782 , SHAKE WELL BEFORE OPENING
3783 , SHAKEN NOT STIRRED
3784 , SHAPE UP & SLIM DOWN
3785 , SHARE AND SHARE ALIKE
3786 , SHARP AS A TACK
3787 , SHARP MIND
3788 , SHE MEANS BUSINESS
3789 , SHE'S JUST LIKE A MOTHER TO ME
3790 , SHED SOME LIGHT ON THE SITUATION
3791 , SHEDDING THOSE UNWANTED POUNDS
3792 , SHEER BLISS
3793 , SHEER NONSENSE
3794 , SHEETS FOR THE SWEET
3795 , SHIPS THAT PASS IN THE NIGHT
3796 , SHOCKING PINK
3797 , SHOOT FOR THE MOON
3798 , SHOOT FROM THE HIP
3799 , SHOP AND COMPARE
3800 , SHOP ANYTIME
3801 , SHOP AROUND
3802 , SHOP LIKE A LOCAL
3803 , SHOPPER'S PARADISE
3804 , SHOPPERS PARADISE
3805 , SHOPPING IN A HIGH END SHOE SHOP
3806 , SHORT AND SWEET
3807 , SHORT END OF THE STICK
3808 , SHOULDER THE BURDEN
3809 , SHOULDERING THE LOAD
3810 , SHOW ME HOW
3811 , SHOW OF HANDS
3812 , SHOW SOMEONE A GOOD TIME
3813 , SHOW YOUR STUFF
3814 , SHOWING YOUR TRUE COLORS
3815 , SHRINK-TO-FIT
3816 , SHROUDED IN MYSTERY
3817 , SHUTTLECOCK
3818 , SICK AS A DOG
3819 , SICK TO MY STOMACH
3820 , SIGN ON THE DOTTED LINE
3821 , SIGNED SEALED DELIVERED
3822 , SILLY GOOSE
3823 , SIMPLY IRRESISTIBLE
3824 , SINCERELY YOURS
3825 , SING OUT LOUD
3826 , SINGLE FAMILY HOUSEHOLD ACCOUNT
3827 , SINK OR SWIM
3828 , SIREN CITY OF THE SOUTH
3829 , SISTER CITY
3830 , SIT BACK & RELAX IN THE YARD
3831 , SIT BACK AND RELAX
3832 , SIT BACK AND RELAX IN THE YARD
3833 , SIT ON THE FENCE
3834 , SIT TIGHT
